2020-08-11	7076
2020-08-12	6768
2020-08-13	7508
2020-08-14	6493
2020-08-15	5859
2020-08-16	6691
2020-08-17	9424
2020-08-18	7583
2020-08-19	6450
2020-08-20	7352
2020-08-21	5605
2020-08-22	5596
2020-08-23	6057
2020-08-24	28580
2020-08-25	29210
2020-08-26	28098
2020-08-27	35364
2020-08-28	27179
2020-08-29	18417
2020-08-30	20541
2020-08-31	14190
2020-09-01	10235
2020-09-02	11627
2020-09-03	11404
2020-09-04	8491
2020-09-05	12870
2020-09-06	11528
2020-09-07	10456
2020-09-08	7897
2020-09-09	7331
2020-09-10	6572
2020-09-11	10377
2020-09-12	6620
2020-09-13	16447
2020-09-14	9160
2020-09-15	6984
2020-09-16	6109
2020-09-17	5111
2020-09-18	4628
2020-09-19	4358
2020-09-20	5682
2020-09-21	4590
2020-09-22	4181
2020-09-23	9767
2020-09-24	18362
2020-09-25	6742
2020-09-26	6160
2020-09-27	5058
2020-09-28	4305
2020-09-29	4251
2020-09-30	4832
2020-10-01	5959
2020-10-02	4978
2020-10-03	5230
2020-10-04	3600
2020-10-05	3948
2020-10-06	4203
2020-10-07	4705
2020-10-08	4812
2020-10-09	4654
2020-10-10	5913
2020-10-11	12409
2020-10-12	6319
2020-10-13	3950
2020-10-14	3612
2020-10-15	2711
2020-10-16	3220
2020-10-17	3611
2020-10-18	5346
2020-10-19	3874
2020-10-20	5505
2020-10-21	5493
2020-10-22	3064
2020-10-23	3826
2020-10-24	3180
2020-10-25	3209
2020-10-26	4031
2020-10-27	5260
2020-10-28	5092
2020-10-29	4110
2020-10-30	3653
2020-10-31	3018
